testype	name1	name2	acc1	acc2	spearman	spear1on2	spear2on1	loss	loss1on2	loss2on1	meandate	ceiling	floor
cross	fantasynojuv1980to1989v4	sfnojuv1980to1989v0	0.926666666667	0.966666666667	1.44563924808	1.45191074452	1.43936775164	0.02	0.0133333333333	0.0266666666667	1985.0	1989	1980
cross	fantasynojuv1980to1989v4	sfnojuv1980to1989v1	0.926666666667	0.96	1.40949772727	1.40317415129	1.41582130324	0.0266666666667	0.0266666666667	0.0266666666667	1985.0	1989	1980
cross	fantasynojuv1980to1989v4	sfnojuv1980to1989v2	0.926666666667	0.933333333333	1.3743078643	1.3913547893	1.35726093929	0.01	-0.00666666666667	0.0266666666667	1985.0	1989	1980
cross	fantasynojuv1980to1989v4	sfnojuv1980to1989v3	0.926666666667	0.953333333333	1.4089945095	1.33943146211	1.47855755689	0.0133333333333	0.0133333333333	0.0133333333333	1985.0	1989	1980
cross	fantasynojuv1980to1989v4	sfnojuv1980to1989v4	0.926666666667	0.966666666667	1.43010987367	1.44468598161	1.41553376573	0.0266666666667	0.0333333333333	0.02	1985.0	1989	1980
fantasyself	fantasynojuv1990to1999v0	fantasynojuv1990to1999v1	0.86	0.873333333333	1.36657247712	1.45671300478	1.27643194946	-0.123333333333	-0.113333333333	-0.133333333333	1995.0	1999	1990
fantasyself	fantasynojuv1990to1999v0	fantasynojuv1990to1999v2	0.86	0.88	1.21390249297	1.23415295068	1.19365203526	-0.123333333333	-0.113333333333	-0.133333333333	1995.0	1999	1990
fantasyself	fantasynojuv1990to1999v0	fantasynojuv1990to1999v3	0.86	0.873333333333	1.34694040126	1.44166611105	1.25221469148	-0.123333333333	-0.106666666667	-0.14	1995.0	1999	1990
fantasyself	fantasynojuv1990to1999v0	fantasynojuv1990to1999v4	0.86	0.893333333333	1.35170092388	1.52668474809	1.17671709968	-0.1	-0.0933333333333	-0.106666666667	1995.0	1999	1990
cross	fantasynojuv1990to1999v0	sfnojuv1990to1999v0	0.86	0.846666666667	0.989076569046	1.0139795766	0.964173561496	-0.01	-0.0133333333333	-0.00666666666667	1994.5	1999	1990
cross	fantasynojuv1990to1999v0	sfnojuv1990to1999v1	0.86	0.88	0.99136660496	1.05962255664	0.923110653284	0.00666666666667	0.02	-0.00666666666667	1994.5	1999	1990
cross	fantasynojuv1990to1999v0	sfnojuv1990to1999v2	0.86	0.873333333333	1.0187236747	1.06661520927	0.970832140131	0.0166666666667	0.0133333333333	0.02	1995.0	1999	1990
cross	fantasynojuv1990to1999v0	sfnojuv1990to1999v3	0.86	0.853333333333	1.01300887879	1.11883406642	0.907183691158	-0.0133333333333	-0.02	-0.00666666666667	1994.5	1999	1990
cross	fantasynojuv1990to1999v0	sfnojuv1990to1999v4	0.86	0.886666666667	1.07920974618	1.15362126026	1.0047982321	0.00666666666667	0.0266666666667	-0.0133333333333	1995.0	1999	1990
fantasyself	fantasynojuv1990to1999v1	fantasynojuv1990to1999v0	0.873333333333	0.86	1.36657247712	1.27643194946	1.45671300478	-0.123333333333	-0.133333333333	-0.113333333333	1995.0	1999	1990
fantasyself	fantasynojuv1990to1999v1	fantasynojuv1990to1999v2	0.873333333333	0.88	1.36181442179	1.34205514994	1.38157369363	-0.11	-0.106666666667	-0.113333333333	1995.0	1999	1990
fantasyself	fantasynojuv1990to1999v1	fantasynojuv1990to1999v3	0.873333333333	0.873333333333	1.43478385009	1.48662296056	1.38294473963	-0.12	-0.113333333333	-0.126666666667	1995.0	1999	1990
fantasyself	fantasynojuv1990to1999v1	fantasynojuv1990to1999v4	0.873333333333	0.893333333333	1.39288430502	1.54655748491	1.23921112513	-0.1	-0.1	-0.1	1995.0	1999	1990
cross	fantasynojuv1990to1999v1	sfnojuv1990to1999v0	0.873333333333	0.846666666667	1.11918558261	1.09318871403	1.1451824512	-0.02	-0.04	0.0	1994.5	1999	1990
cross	fantasynojuv1990to1999v1	sfnojuv1990to1999v1	0.873333333333	0.88	1.12431421531	1.18612104525	1.06250738538	-0.00666666666667	-0.02	0.00666666666667	1994.5	1999	1990
cross	fantasynojuv1990to1999v1	sfnojuv1990to1999v2	0.873333333333	0.873333333333	1.15452293385	1.14566185088	1.16338401682	0.00333333333333	-0.02	0.0266666666667	1995.0	1999	1990
cross	fantasynojuv1990to1999v1	sfnojuv1990to1999v3	0.873333333333	0.853333333333	1.13168160436	1.17943731716	1.08392589155	-0.02	-0.04	0.0	1994.5	1999	1990
cross	fantasynojuv1990to1999v1	sfnojuv1990to1999v4	0.873333333333	0.886666666667	1.22542150986	1.25005490534	1.20078811438	-0.0133333333333	-0.0133333333333	-0.0133333333333	1995.0	1999	1990
fantasyself	fantasynojuv1990to1999v2	fantasynojuv1990to1999v0	0.88	0.86	1.21390249297	1.19365203526	1.23415295068	-0.123333333333	-0.133333333333	-0.113333333333	1995.0	1999	1990
fantasyself	fantasynojuv1990to1999v2	fantasynojuv1990to1999v1	0.88	0.873333333333	1.36181442179	1.38157369363	1.34205514994	-0.11	-0.113333333333	-0.106666666667	1995.0	1999	1990
fantasyself	fantasynojuv1990to1999v2	fantasynojuv1990to1999v3	0.88	0.873333333333	1.31234456564	1.40456545868	1.2201236726	-0.12	-0.12	-0.12	1995.0	1999	1990
fantasyself	fantasynojuv1990to1999v2	fantasynojuv1990to1999v4	0.88	0.893333333333	1.3770801481	1.54397236008	1.21018793611	-0.09	-0.1	-0.08	1995.0	1999	1990
cross	fantasynojuv1990to1999v2	sfnojuv1990to1999v0	0.88	0.846666666667	1.1118041571	1.06515243553	1.15845587866	-0.0333333333333	-0.06	-0.00666666666667	1994.5	1999	1990
cross	fantasynojuv1990to1999v2	sfnojuv1990to1999v1	0.88	0.88	1.06049556025	1.11685778852	1.00413333199	-0.0166666666667	-0.0266666666667	-0.00666666666667	1994.5	1999	1990
cross	fantasynojuv1990to1999v2	sfnojuv1990to1999v2	0.88	0.873333333333	1.16416824155	1.1400814861	1.188254997	-0.01	-0.04	0.02	1995.0	1999	1990
cross	fantasynojuv1990to1999v2	sfnojuv1990to1999v3	0.88	0.853333333333	1.07520699139	1.10802154701	1.04239243577	-0.03	-0.0533333333333	-0.00666666666667	1994.5	1999	1990
cross	fantasynojuv1990to1999v2	sfnojuv1990to1999v4	0.88	0.886666666667	1.21511692401	1.2071247329	1.22310911511	-0.0233333333333	-0.0266666666667	-0.02	1995.0	1999	1990
fantasyself	fantasynojuv1990to1999v3	fantasynojuv1990to1999v0	0.873333333333	0.86	1.34694040126	1.25221469148	1.44166611105	-0.123333333333	-0.14	-0.106666666667	1995.0	1999	1990
fantasyself	fantasynojuv1990to1999v3	fantasynojuv1990to1999v1	0.873333333333	0.873333333333	1.43478385009	1.38294473963	1.48662296056	-0.12	-0.126666666667	-0.113333333333	1995.0	1999	1990
fantasyself	fantasynojuv1990to1999v3	fantasynojuv1990to1999v2	0.873333333333	0.88	1.31234456564	1.2201236726	1.40456545868	-0.12	-0.12	-0.12	1995.0	1999	1990
fantasyself	fantasynojuv1990to1999v3	fantasynojuv1990to1999v4	0.873333333333	0.893333333333	1.27861979839	1.35709313437	1.20014646242	-0.1	-0.106666666667	-0.0933333333333	1995.0	1999	1990
cross	fantasynojuv1990to1999v3	sfnojuv1990to1999v0	0.873333333333	0.846666666667	1.14946779336	1.14502273464	1.15391285207	-0.0433333333333	-0.0733333333333	-0.0133333333333	1994.5	1999	1990
cross	fantasynojuv1990to1999v3	sfnojuv1990to1999v1	0.873333333333	0.88	1.09625201469	1.1502832909	1.04222073847	-0.0266666666667	-0.04	-0.0133333333333	1994.5	1999	1990
cross	fantasynojuv1990to1999v3	sfnojuv1990to1999v2	0.873333333333	0.873333333333	1.17517729496	1.15020812751	1.20014646242	-0.02	-0.0533333333333	0.0133333333333	1995.0	1999	1990
cross	fantasynojuv1990to1999v3	sfnojuv1990to1999v3	0.873333333333	0.853333333333	1.1255294169	1.17715465567	1.07390417813	-0.04	-0.0666666666667	-0.0133333333333	1994.5	1999	1990
cross	fantasynojuv1990to1999v3	sfnojuv1990to1999v4	0.873333333333	0.886666666667	1.22291233746	1.2005313712	1.24529330372	-0.03	-0.04	-0.02	1995.0	1999	1990
fantasyself	fantasynojuv1990to1999v4	fantasynojuv1990to1999v0	0.893333333333	0.86	1.35170092388	1.17671709968	1.52668474809	-0.1	-0.106666666667	-0.0933333333333	1995.0	1999	1990
fantasyself	fantasynojuv1990to1999v4	fantasynojuv1990to1999v1	0.893333333333	0.873333333333	1.39288430502	1.23921112513	1.54655748491	-0.1	-0.1	-0.1	1995.0	1999	1990
fantasyself	fantasynojuv1990to1999v4	fantasynojuv1990to1999v2	0.893333333333	0.88	1.3770801481	1.21018793611	1.54397236008	-0.09	-0.08	-0.1	1995.0	1999	1990
fantasyself	fantasynojuv1990to1999v4	fantasynojuv1990to1999v3	0.893333333333	0.873333333333	1.27861979839	1.20014646242	1.35709313437	-0.1	-0.0933333333333	-0.106666666667	1995.0	1999	1990
cross	fantasynojuv1990to1999v4	sfnojuv1990to1999v0	0.893333333333	0.846666666667	1.10705527193	1.03152183776	1.18258870611	-0.03	-0.0666666666667	0.00666666666667	1994.5	1999	1990
cross	fantasynojuv1990to1999v4	sfnojuv1990to1999v1	0.893333333333	0.88	1.1259641407	1.1137027152	1.1382255662	-0.01	-0.02	0.0	1994.5	1999	1990
cross	fantasynojuv1990to1999v4	sfnojuv1990to1999v2	0.893333333333	0.873333333333	1.09547372308	1.04669077202	1.14425667414	0.00333333333333	-0.0266666666667	0.0333333333333	1995.0	1999	1990
cross	fantasynojuv1990to1999v4	sfnojuv1990to1999v3	0.893333333333	0.853333333333	1.14945623298	1.13269119195	1.16622127401	-0.0233333333333	-0.0533333333333	0.00666666666667	1994.5	1999	1990
cross	fantasynojuv1990to1999v4	sfnojuv1990to1999v4	0.893333333333	0.886666666667	1.15991653466	1.12047897418	1.19935409514	-0.0133333333333	-0.0266666666667	0.0	1995.0	1999	1990
fantasyself	fantasynojuv2000to2010v0	fantasynojuv2000to2010v1	0.873333333333	0.88	1.30353115791	1.27276923074	1.33429308508	-0.116666666667	-0.106666666667	-0.126666666667	2004.0	2010	2000
fantasyself	fantasynojuv2000to2010v0	fantasynojuv2000to2010v2	0.873333333333	0.88	1.47937043923	1.43662212366	1.52211875479	-0.11	-0.106666666667	-0.113333333333	2004.0	2010	2000
fantasyself	fantasynojuv2000to2010v0	fantasynojuv2000to2010v3	0.873333333333	0.873333333333	1.36699303221	1.36191808931	1.37206797511	-0.116666666667	-0.113333333333	-0.12	2004.0	2010	2000
fantasyself	fantasynojuv2000to2010v0	fantasynojuv2000to2010v4	0.873333333333	0.846666666667	1.39481892768	1.42656492665	1.36307292871	-0.126666666667	-0.14	-0.113333333333	2004.0	2010	2000
cross	fantasynojuv2000to2010v0	sfnojuv2000to2010v0	0.873333333333	0.88	1.19027802257	1.07022088264	1.31033516251	-0.0166666666667	0.00666666666667	-0.04	2004.0	2010	2000
cross	fantasynojuv2000to2010v0	sfnojuv2000to2010v1	0.873333333333	0.9	1.13613858088	1.11748869756	1.15478846421	-0.00333333333333	0.02	-0.0266666666667	2004.0	2010	2000
cross	fantasynojuv2000to2010v0	sfnojuv2000to2010v2	0.873333333333	0.873333333333	1.21935030554	1.09588724997	1.34281336112	-0.00666666666667	0.0133333333333	-0.0266666666667	2004.0	2010	2000
cross	fantasynojuv2000to2010v0	sfnojuv2000to2010v3	0.873333333333	0.893333333333	1.17538004094	1.08665262885	1.26410745302	0.00666666666667	0.04	-0.0266666666667	2004.0	2010	2000
cross	fantasynojuv2000to2010v0	sfnojuv2000to2010v4	0.873333333333	0.853333333333	1.18563525525	1.10653929912	1.26473121138	-0.0466666666667	-0.0333333333333	-0.06	2004.0	2010	2000
fantasyself	fantasynojuv2000to2010v1	fantasynojuv2000to2010v0	0.88	0.873333333333	1.30353115791	1.33429308508	1.27276923074	-0.116666666667	-0.126666666667	-0.106666666667	2004.0	2010	2000
fantasyself	fantasynojuv2000to2010v1	fantasynojuv2000to2010v2	0.88	0.88	1.42945682878	1.4550774068	1.40383625076	-0.113333333333	-0.12	-0.106666666667	2004.0	2010	2000
fantasyself	fantasynojuv2000to2010v1	fantasynojuv2000to2010v3	0.88	0.873333333333	1.31213819756	1.31141885808	1.31285753705	-0.123333333333	-0.126666666667	-0.12	2004.0	2010	2000
fantasyself	fantasynojuv2000to2010v1	fantasynojuv2000to2010v4	0.88	0.846666666667	1.35908530874	1.37379306774	1.34437754974	-0.13	-0.153333333333	-0.106666666667	2004.0	2010	2000
cross	fantasynojuv2000to2010v1	sfnojuv2000to2010v0	0.88	0.88	1.1371019971	1.06125878907	1.21294520513	-0.0333333333333	-0.0266666666667	-0.04	2004.0	2010	2000
cross	fantasynojuv2000to2010v1	sfnojuv2000to2010v1	0.88	0.9	1.10610695197	1.12630698412	1.08590691981	-0.02	-0.00666666666667	-0.0333333333333	2004.0	2010	2000
cross	fantasynojuv2000to2010v1	sfnojuv2000to2010v2	0.88	0.873333333333	1.1592465905	1.06699082331	1.25150235769	-0.0233333333333	-0.02	-0.0266666666667	2004.0	2010	2000
cross	fantasynojuv2000to2010v1	sfnojuv2000to2010v3	0.88	0.893333333333	1.14580419879	1.03422902785	1.25737936973	-0.00666666666667	0.00666666666667	-0.02	2004.0	2010	2000
cross	fantasynojuv2000to2010v1	sfnojuv2000to2010v4	0.88	0.853333333333	1.11703307948	1.04323351203	1.19083264693	-0.06	-0.06	-0.06	2004.0	2010	2000
fantasyself	fantasynojuv2000to2010v2	fantasynojuv2000to2010v0	0.88	0.873333333333	1.47937043923	1.52211875479	1.43662212366	-0.11	-0.113333333333	-0.106666666667	2004.0	2010	2000
fantasyself	fantasynojuv2000to2010v2	fantasynojuv2000to2010v1	0.88	0.88	1.42945682878	1.40383625076	1.4550774068	-0.113333333333	-0.106666666667	-0.12	2004.0	2010	2000
fantasyself	fantasynojuv2000to2010v2	fantasynojuv2000to2010v3	0.88	0.873333333333	1.47347918305	1.48416995872	1.46278840739	-0.12	-0.12	-0.12	2004.0	2010	2000
fantasyself	fantasynojuv2000to2010v2	fantasynojuv2000to2010v4	0.88	0.846666666667	1.43005062127	1.45120747374	1.40889376879	-0.136666666667	-0.153333333333	-0.12	2004.0	2010	2000
cross	fantasynojuv2000to2010v2	sfnojuv2000to2010v0	0.88	0.88	1.25850587582	1.19313319658	1.32387855505	-0.03	-0.00666666666667	-0.0533333333333	2004.0	2010	2000
cross	fantasynojuv2000to2010v2	sfnojuv2000to2010v1	0.88	0.9	1.18025326083	1.15621808533	1.20428843633	-0.01	0.02	-0.04	2004.0	2010	2000
cross	fantasynojuv2000to2010v2	sfnojuv2000to2010v2	0.88	0.873333333333	1.24932694428	1.16994737783	1.32870651074	-0.0233333333333	0.0	-0.0466666666667	2004.0	2010	2000
cross	fantasynojuv2000to2010v2	sfnojuv2000to2010v3	0.88	0.893333333333	1.27398830407	1.14990756629	1.39806904185	0.0	0.0333333333333	-0.0333333333333	2004.0	2010	2000
cross	fantasynojuv2000to2010v2	sfnojuv2000to2010v4	0.88	0.853333333333	1.25629357154	1.15214384371	1.36044329936	-0.0533333333333	-0.0333333333333	-0.0733333333333	2004.0	2010	2000
fantasyself	fantasynojuv2000to2010v3	fantasynojuv2000to2010v0	0.873333333333	0.873333333333	1.36699303221	1.37206797511	1.36191808931	-0.116666666667	-0.12	-0.113333333333	2004.0	2010	2000
fantasyself	fantasynojuv2000to2010v3	fantasynojuv2000to2010v1	0.873333333333	0.88	1.31213819756	1.31285753705	1.31141885808	-0.123333333333	-0.12	-0.126666666667	2004.0	2010	2000
fantasyself	fantasynojuv2000to2010v3	fantasynojuv2000to2010v2	0.873333333333	0.88	1.47347918305	1.46278840739	1.48416995872	-0.12	-0.12	-0.12	2004.0	2010	2000
fantasyself	fantasynojuv2000to2010v3	fantasynojuv2000to2010v4	0.873333333333	0.846666666667	1.42447396328	1.42513542284	1.42381250372	-0.133333333333	-0.146666666667	-0.12	2004.0	2010	2000
cross	fantasynojuv2000to2010v3	sfnojuv2000to2010v0	0.873333333333	0.88	1.20914924671	1.12564639055	1.29265210287	-0.0466666666667	-0.04	-0.0533333333333	2004.0	2010	2000
cross	fantasynojuv2000to2010v3	sfnojuv2000to2010v1	0.873333333333	0.9	1.16550613151	1.18937635053	1.14163591249	-0.03	-0.02	-0.04	2004.0	2010	2000
cross	fantasynojuv2000to2010v3	sfnojuv2000to2010v2	0.873333333333	0.873333333333	1.24062452148	1.1594252399	1.32182380306	-0.04	-0.04	-0.04	2004.0	2010	2000
cross	fantasynojuv2000to2010v3	sfnojuv2000to2010v3	0.873333333333	0.893333333333	1.21347379172	1.13454092284	1.2924066606	-0.0266666666667	-0.0133333333333	-0.04	2004.0	2010	2000
cross	fantasynojuv2000to2010v3	sfnojuv2000to2010v4	0.873333333333	0.853333333333	1.17285914033	1.09791634899	1.24780193167	-0.07	-0.0666666666667	-0.0733333333333	2004.0	2010	2000
fantasyself	fantasynojuv2000to2010v4	fantasynojuv2000to2010v0	0.846666666667	0.873333333333	1.39481892768	1.36307292871	1.42656492665	-0.126666666667	-0.113333333333	-0.14	2004.0	2010	2000
fantasyself	fantasynojuv2000to2010v4	fantasynojuv2000to2010v1	0.846666666667	0.88	1.35908530874	1.34437754974	1.37379306774	-0.13	-0.106666666667	-0.153333333333	2004.0	2010	2000
fantasyself	fantasynojuv2000to2010v4	fantasynojuv2000to2010v2	0.846666666667	0.88	1.43005062127	1.40889376879	1.45120747374	-0.136666666667	-0.12	-0.153333333333	2004.0	2010	2000
fantasyself	fantasynojuv2000to2010v4	fantasynojuv2000to2010v3	0.846666666667	0.873333333333	1.42447396328	1.42381250372	1.42513542284	-0.133333333333	-0.12	-0.146666666667	2004.0	2010	2000
cross	fantasynojuv2000to2010v4	sfnojuv2000to2010v0	0.846666666667	0.88	1.25533765975	1.1895252585	1.32115006101	-0.05	-0.0133333333333	-0.0866666666667	2004.0	2010	2000
cross	fantasynojuv2000to2010v4	sfnojuv2000to2010v1	0.846666666667	0.9	1.20653657381	1.20358438859	1.20948875903	-0.03	0.0133333333333	-0.0733333333333	2004.0	2010	2000
cross	fantasynojuv2000to2010v4	sfnojuv2000to2010v2	0.846666666667	0.873333333333	1.26454623328	1.1995870357	1.32950543086	-0.0433333333333	-0.0133333333333	-0.0733333333333	2004.0	2010	2000
cross	fantasynojuv2000to2010v4	sfnojuv2000to2010v3	0.846666666667	0.893333333333	1.25606767626	1.12405972637	1.38807562616	-0.0166666666667	0.0266666666667	-0.06	2004.0	2010	2000
cross	fantasynojuv2000to2010v4	sfnojuv2000to2010v4	0.846666666667	0.853333333333	1.24440350458	1.13223223298	1.35657477618	-0.0666666666667	-0.04	-0.0933333333333	2004.0	2010	2000
fantasyself	fantasynojuv1970to1979v0	fantasynojuv1970to1979v1	0.833333333333	0.88	1.26544364234	1.27396997816	1.25691730652	-0.14	-0.12	-0.16	1975.0	1979	1970
fantasyself	fantasynojuv1970to1979v0	fantasynojuv1970to1979v2	0.833333333333	0.866666666667	1.40266419191	1.44757900412	1.3577493797	-0.143333333333	-0.133333333333	-0.153333333333	1975.0	1979	1970
fantasyself	fantasynojuv1970to1979v0	fantasynojuv1970to1979v3	0.833333333333	0.84	1.29246711252	1.22064233017	1.36429189488	-0.16	-0.16	-0.16	1975.0	1979	1970
fantasyself	fantasynojuv1970to1979v0	fantasynojuv1970to1979v4	0.833333333333	0.866666666667	1.410406521	1.43869770294	1.38211533906	-0.136666666667	-0.133333333333	-0.14	1975.0	1979	1970
cross	fantasynojuv1970to1979v0	sfnojuv1970to1979v0	0.833333333333	0.893333333333	1.12315901744	1.1480858944	1.09823214048	-0.0166666666667	0.0	-0.0333333333333	1974.5	1979	1970
cross	fantasynojuv1970to1979v0	sfnojuv1970to1979v1	0.833333333333	0.913333333333	1.14539751244	1.161631105	1.12916391989	-0.00666666666667	0.0133333333333	-0.0266666666667	1974.5	1979	1970
cross	fantasynojuv1970to1979v0	sfnojuv1970to1979v2	0.833333333333	0.893333333333	1.09816033628	1.11044278844	1.08587788411	-0.02	0.0133333333333	-0.0533333333333	1974.5	1979	1970
cross	fantasynojuv1970to1979v0	sfnojuv1970to1979v3	0.833333333333	0.906666666667	1.15639149082	1.21626603649	1.09651694515	-0.00666666666667	0.02	-0.0333333333333	1975.0	1979	1970
cross	fantasynojuv1970to1979v0	sfnojuv1970to1979v4	0.833333333333	0.933333333333	1.22922738655	1.24391118681	1.21454358629	0.00333333333333	0.02	-0.0133333333333	1974.5	1979	1970
fantasyself	fantasynojuv1970to1979v1	fantasynojuv1970to1979v0	0.88	0.833333333333	1.26544364234	1.25691730652	1.27396997816	-0.14	-0.16	-0.12	1975.0	1979	1970
fantasyself	fantasynojuv1970to1979v1	fantasynojuv1970to1979v2	0.88	0.866666666667	1.31040912483	1.33693750735	1.28388074231	-0.123333333333	-0.133333333333	-0.113333333333	1975.0	1979	1970
fantasyself	fantasynojuv1970to1979v1	fantasynojuv1970to1979v3	0.88	0.84	1.31100636306	1.25782894623	1.36418377989	-0.133333333333	-0.153333333333	-0.113333333333	1975.0	1979	1970
fantasyself	fantasynojuv1970to1979v1	fantasynojuv1970to1979v4	0.88	0.866666666667	1.28522025987	1.27008636432	1.30035415543	-0.11	-0.126666666667	-0.0933333333333	1975.0	1979	1970
cross	fantasynojuv1970to1979v1	sfnojuv1970to1979v0	0.88	0.893333333333	1.15770826086	1.20745513452	1.10796138719	-0.00666666666667	-0.02	0.00666666666667	1974.5	1979	1970
cross	fantasynojuv1970to1979v1	sfnojuv1970to1979v1	0.88	0.913333333333	1.24875082336	1.27942406941	1.21807757732	0.00666666666667	0.00666666666667	0.00666666666667	1974.5	1979	1970
cross	fantasynojuv1970to1979v1	sfnojuv1970to1979v2	0.88	0.893333333333	1.19816742588	1.18636031062	1.20997454113	-0.00666666666667	-0.00666666666667	-0.00666666666667	1974.5	1979	1970
cross	fantasynojuv1970to1979v1	sfnojuv1970to1979v3	0.88	0.906666666667	1.29198271518	1.32972351085	1.25424191951	0.00333333333333	0.0	0.00666666666667	1975.0	1979	1970
cross	fantasynojuv1970to1979v1	sfnojuv1970to1979v4	0.88	0.933333333333	1.28235198935	1.31997647751	1.24472750118	0.02	0.02	0.02	1974.5	1979	1970
fantasyself	fantasynojuv1970to1979v2	fantasynojuv1970to1979v0	0.866666666667	0.833333333333	1.40266419191	1.3577493797	1.44757900412	-0.143333333333	-0.153333333333	-0.133333333333	1975.0	1979	1970
fantasyself	fantasynojuv1970to1979v2	fantasynojuv1970to1979v1	0.866666666667	0.88	1.31040912483	1.28388074231	1.33693750735	-0.123333333333	-0.113333333333	-0.133333333333	1975.0	1979	1970
fantasyself	fantasynojuv1970to1979v2	fantasynojuv1970to1979v3	0.866666666667	0.84	1.29662272049	1.22467428955	1.36857115143	-0.136666666667	-0.146666666667	-0.126666666667	1975.0	1979	1970
fantasyself	fantasynojuv1970to1979v2	fantasynojuv1970to1979v4	0.866666666667	0.866666666667	1.36711735813	1.3587428128	1.37549190346	-0.12	-0.126666666667	-0.113333333333	1975.0	1979	1970
cross	fantasynojuv1970to1979v2	sfnojuv1970to1979v0	0.866666666667	0.893333333333	1.18216585413	1.22654820456	1.13778350371	-0.00333333333333	-0.00666666666667	0.0	1974.5	1979	1970
cross	fantasynojuv1970to1979v2	sfnojuv1970to1979v1	0.866666666667	0.913333333333	1.20804151693	1.22383659083	1.19224644303	0.00333333333333	0.00666666666667	0.0	1974.5	1979	1970
cross	fantasynojuv1970to1979v2	sfnojuv1970to1979v2	0.866666666667	0.893333333333	1.16212872875	1.14101155401	1.1832459035	-0.01	0.0	-0.02	1974.5	1979	1970
cross	fantasynojuv1970to1979v2	sfnojuv1970to1979v3	0.866666666667	0.906666666667	1.19776432514	1.25041009071	1.14511855958	-0.00333333333333	0.00666666666667	-0.0133333333333	1975.0	1979	1970
cross	fantasynojuv1970to1979v2	sfnojuv1970to1979v4	0.866666666667	0.933333333333	1.27945896756	1.32160869345	1.23730924167	0.01	0.00666666666667	0.0133333333333	1974.5	1979	1970
fantasyself	fantasynojuv1970to1979v3	fantasynojuv1970to1979v0	0.84	0.833333333333	1.29246711252	1.36429189488	1.22064233017	-0.16	-0.16	-0.16	1975.0	1979	1970
fantasyself	fantasynojuv1970to1979v3	fantasynojuv1970to1979v1	0.84	0.88	1.31100636306	1.36418377989	1.25782894623	-0.133333333333	-0.113333333333	-0.153333333333	1975.0	1979	1970
fantasyself	fantasynojuv1970to1979v3	fantasynojuv1970to1979v2	0.84	0.866666666667	1.29662272049	1.36857115143	1.22467428955	-0.136666666667	-0.126666666667	-0.146666666667	1975.0	1979	1970
fantasyself	fantasynojuv1970to1979v3	fantasynojuv1970to1979v4	0.84	0.866666666667	1.28974421646	1.35311082866	1.22637760426	-0.133333333333	-0.126666666667	-0.14	1975.0	1979	1970
cross	fantasynojuv1970to1979v3	sfnojuv1970to1979v0	0.84	0.893333333333	1.08038125048	1.14226090701	1.01850159395	0.00333333333333	0.0266666666667	-0.02	1974.5	1979	1970
cross	fantasynojuv1970to1979v3	sfnojuv1970to1979v1	0.84	0.913333333333	1.19675249665	1.26775543157	1.12574956173	0.0133333333333	0.04	-0.0133333333333	1974.5	1979	1970
cross	fantasynojuv1970to1979v3	sfnojuv1970to1979v2	0.84	0.893333333333	1.09671250758	1.10801151997	1.08541349519	0.00333333333333	0.0466666666667	-0.04	1974.5	1979	1970
